Course Connection ID,Contact ID,School Name,Course Name,Created Date,Term
a0LPm000000fn4pMAA,003Do00000E5ZsRIAV,School83,Course47,2023-12-01,Spring 2024
a0LPm000000fn4qMAA,003Do0000041IfxIAE,School83,Course47,2023-12-01,Spring 2024
a0LPm000000fn4rMAA,003Pm000004rhnhIAA,School83,Course47,2023-12-01,Spring 2024
a0LPm000000fn4sMAA,003Do0000041IfnIAE,School83,Course47,2023-12-01,Spring 2024
a0LPm000000fn4tMAA,003Pm000004uhXpIAI,School83,Course47,2023-12-01,Spring 2024
a0LPm000000fn4uMAA,003Pm000004uhRNIAY,School83,Course47,2023-12-01,Spring 2024
a0LPm000000fn4vMAA,003Do0000041IfmIAE,School83,Course47,2023-12-01,Spring 2024
a0LPm000000fn4wMAA,003Pm000004y5KHIAY,School83,Course47,2023-12-01,Spring 2024
a0LPm000000fn4xMAA,003Pm000004rhZBIAY,School83,Course47,2023-12-01,Spring 2024
a0LPm000000fn4yMAA,003Pm000004ts78IAA,School83,Course47,2023-12-01,Spring 2024
a0LPm000000fn4zMAA,003Pm000004xuogIAA,School83,Course47,2023-12-01,Spring 2024
a0LPm000000fn50MAA,003Pm000004uFTVIA2,School83,Course47,2023-12-01,Spring 2024
a0LPm000000fn51MAA,003Pm000004yYAzIAM,School83,Course47,2023-12-01,Spring 2024
a0LPm000000fn52MAA,003Pm000004riGjIAI,School83,Course35,2023-12-01,Spring 2024
a0LPm000000fn53MAA,003Pm000004uaZcIAI,School83,Course35,2023-12-01,Spring 2024
a0LPm000000fn54MAA,003Pm000004ySwvIAE,School83,Course35,2023-12-01,Spring 2024
a0LPm000000fn55MAA,003Pm000004udFiIAI,School83,Course35,2023-12-01,Spring 2024
a0LPm000000fn56MAA,003Pm000004y3yPIAQ,School83,Course35,2023-12-01,Spring 2024
a0LPm000000fn57MAA,003Pm000004uSnKIAU,School83,Course35,2023-12-01,Spring 2024
a0LPm000000fn58MAA,003Pm000004uUHFIA2,School83,Course35,2023-12-01,Spring 2024
a0LPm000000fn59MAA,003Pm000004rVTCIA2,School83,Course35,2023-12-01,Spring 2024
a0LPm000000fn5AMAQ,003Pm000004rgMzIAI,School83,Course35,2023-12-01,Spring 2024
a0LPm000000fn5BMAQ,003Do0000041IflIAE,School83,Course35,2023-12-01,Spring 2024
a0LPm000000fn5CMAQ,003Pm000004uVJlIAM,School83,Course35,2023-12-01,Spring 2024
a0LPm000000fn5DMAQ,003Pm000004xXLqIAM,School83,Course35,2023-12-01,Spring 2024
a0LPm000000fn5EMAQ,003Do00000E5NugIAF,School83,Course31,2023-12-01,Spring 2024
a0LPm000000fn5FMAQ,003Pm000004Ukv6IAC,School83,Course31,2023-12-01,Spring 2024
a0LPm000000fn5GMAQ,003Pm000004Ukv7IAC,School83,Course31,2023-12-01,Spring 2024
a0LPm000000fn5HMAQ,003Pm000004uUabIAE,School83,Course31,2023-12-01,Spring 2024
a0LPm000000fn5IMAQ,003Pm000004Ukv9IAC,School83,Course31,2023-12-01,Spring 2024
a0LPm000000fn5JMAQ,003Pm000004UkvCIAS,School83,Course31,2023-12-01,Spring 2024
a0LPm000000fn5KMAQ,003Do00000NlBPyIAN,School83,Course31,2023-12-01,Spring 2024
a0LPm000000fn5LMAQ,003Do00000E5IuGIAV,School83,Course31,2023-12-01,Spring 2024
a0LPm000000fn5MMAQ,003Pm000004UkvDIAS,School83,Course31,2023-12-01,Spring 2024
a0LPm000000fn5NMAQ,003Pm000004UkvEIAS,School83,Course31,2023-12-01,Spring 2024
a0LPm000000fn5OMAQ,003Pm000004UkvFIAS,School83,Course31,2023-12-01,Spring 2024
a0LPm000000fn5PMAQ,003Pm000004ttj8IAA,School83,Course31,2023-12-01,Spring 2024
a0LPm000000fn5QMAQ,003Do00000E5ZzSIAV,School83,Course31,2023-12-01,Spring 2024
a0LPm000000fn5RMAQ,003Pm000004y3vBIAQ,School83,Course31,2023-12-01,Spring 2024
a0LPm000000fn5SMAQ,003Pm000004y1yEIAQ,School83,Course31,2023-12-01,Spring 2024
a0LPm000000fn5TMAQ,003Pm0000050fA3IAI,School83,Course31,2023-12-01,Spring 2024
a0LPm000000fn5UMAQ,003Pm0000050fQ7IAI,School83,Course31,2023-12-01,Spring 2024
a0LPm000000fo45MAA,003Pm000004UnFbIAK,School263,Course31,2023-12-01,Spring 2024
a0LPm000000fo46MAA,003Pm000004UnFdIAK,School263,Course31,2023-12-01,Spring 2024
a0LPm000000fo47MAA,003Pm000004Uv09IAC,School263,Course31,2023-12-01,Spring 2024
a0LPm000000fo48MAA,003Pm000004Uv0AIAS,School263,Course31,2023-12-01,Spring 2024
a0LPm000000fobzMAA,003Do00000Nk7C4IAJ,School556,Course62,2023-12-01,Spring 2024
a0LPm000000fpGHMAY,003Pm000004xquIIAQ,School221,Course35,2023-12-01,Spring 2024
a0LPm000000fpGIMAY,003Pm000004ycwAIAQ,School221,Course35,2023-12-01,Spring 2024
a0LPm000000fpGJMAY,003Pm000005AVpHIAW,School221,Course35,2023-12-01,Spring 2024
a0LPm000000fpL7MAI,003Pm000005lt30IAA,School164,Course62,2023-12-01,Spring 2024
a0LPm000000fpbFMAQ,003Pm000004UrAMIA0,School600,Course31,2023-12-01,Spring 2024
a0LPm000000fpbGMAQ,003Pm000004UrANIA0,School600,Course31,2023-12-01,Spring 2024
a0LPm000000fpbHMAQ,003Pm000004UrAOIA0,School600,Course31,2023-12-01,Spring 2024
a0LPm000000fpbIMAQ,003Pm000004UrAPIA0,School600,Course31,2023-12-01,Spring 2024
a0LPm000000fpbJMAQ,003Pm000004UrAQIA0,School600,Course31,2023-12-01,Spring 2024
a0LPm000000fpbKMAQ,003Pm000004UrARIA0,School600,Course31,2023-12-01,Spring 2024
a0LPm000000fpbLMAQ,003Pm000004UrASIA0,School600,Course31,2023-12-01,Spring 2024
a0LPm000000fpbMMAQ,003Pm000004UrATIA0,School600,Course31,2023-12-01,Spring 2024
a0LPm000000fpbNMAQ,003Pm000004UrAUIA0,School600,Course31,2023-12-01,Spring 2024
a0LPm000000fpbOMAQ,003Pm000004UrAVIA0,School600,Course31,2023-12-01,Spring 2024
a0LPm000000fpbPMAQ,003Pm000004UrAWIA0,School600,Course31,2023-12-01,Spring 2024
a0LPm000000fpbQMAQ,003Pm000004UrAXIA0,School600,Course31,2023-12-01,Spring 2024
a0LPm000000fpbRMAQ,003Pm000004UrAYIA0,School600,Course31,2023-12-01,Spring 2024
a0LPm000000fpbSMAQ,003Pm000004UrAZIA0,School600,Course31,2023-12-01,Spring 2024
a0LPm000000fpbTMAQ,003Pm000004UrAaIAK,School600,Course31,2023-12-01,Spring 2024
a0LPm000000fpbUMAQ,003Pm000004UrAbIAK,School600,Course31,2023-12-01,Spring 2024
a0LPm000000fpbVMAQ,003Pm000004UrAcIAK,School600,Course31,2023-12-01,Spring 2024
a0LPm000000fqaXMAQ,003Do00000TVIR2IAP,School310,Course41,2023-12-01,Spring 2024
a0LPm000000fqqfMAA,003Do00000TVIR2IAP,School310,Course31,2023-12-01,Spring 2024
a0LPm000000fqttMAA,003Pm00000511GwIAI,School474,Course31,2023-12-01,Spring 2024
a0LPm000000fr6nMAA,003Pm000004UkwDIAS,School154,Course31,2023-12-01,Spring 2024
a0LPm000000fr6oMAA,003Do00000E5388IAB,School154,Course31,2023-12-01,Spring 2024
a0LPm000000fr6pMAA,003Pm000005lyU9IAI,School154,Course31,2023-12-01,Spring 2024
a0LPm000000fsyvMAA,003Pm0000051F8cIAE,School36,Course32,2023-12-01,Spring 2024
a0LPm000000fsywMAA,003Do00000P5WXNIA3,School36,Course32,2023-12-01,Spring 2024
a0LPm000000fsyxMAA,003Pm00000510CoIAI,School36,Course32,2023-12-01,Spring 2024
a0LPm000000fsyyMAA,003Pm00000510G3IAI,School36,Course32,2023-12-01,Spring 2024
a0LPm000000fsyzMAA,003Pm000005Wy2zIAC,School36,Course32,2023-12-01,Spring 2024
a0LPm000000fsz0MAA,003Do00000P5PlXIAV,School36,Course32,2023-12-01,Spring 2024
a0LPm000000fsz1MAA,003Do00000P5hQAIAZ,School36,Course32,2023-12-01,Spring 2024
a0LPm000000fsz2MAA,003Pm000005fiiAIAQ,School36,Course32,2023-12-01,Spring 2024
a0LPm000000fsz3MAA,003Do00000P5b8wIAB,School36,Course32,2023-12-01,Spring 2024
a0LPm000000fsz4MAA,003Pm000005lwtiIAA,School36,Course32,2023-12-01,Spring 2024
a0LPm000000fsz5MAA,003Pm000005eMwfIAE,School36,Course32,2023-12-01,Spring 2024
a0LPm000000fsz6MAA,003Pm000005lwSIIAY,School36,Course32,2023-12-01,Spring 2024
a0LPm000000fsz7MAA,003Pm000005m5iTIAQ,School36,Course32,2023-12-01,Spring 2024
a0LPm000000fsz8MAA,003Pm000005m0CZIAY,School36,Course32,2023-12-01,Spring 2024
a0LPm000000fsz9MAA,003Pm000005mB1VIAU,School36,Course32,2023-12-01,Spring 2024
a0LPm000000ftBpMAI,003Pm000004nbiVIAQ,School157,Course64,2023-12-01,Spring 2024
a0LPm000000ftBqMAI,003Do00000Il1HLIAZ,School157,Course64,2023-12-01,Spring 2024
a0LPm000000ftBrMAI,003Pm000004jqhkIAA,School157,Course64,2023-12-01,Spring 2024
a0LPm000000ftBsMAI,003Do00000IkH9aIAF,School157,Course64,2023-12-01,Spring 2024
a0LPm000000ftBtMAI,003Pm000005XmarIAC,School157,Course64,2023-12-01,Spring 2024
a0LPm000000ftBuMAI,003Pm000005c6UdIAI,School157,Course64,2023-12-01,Spring 2024
a0LPm000000ftBvMAI,003Pm000004c41tIAA,School157,Course64,2023-12-01,Spring 2024
a0LPm000000ftBwMAI,003Pm000005jdn7IAA,School157,Course64,2023-12-01,Spring 2024
a0LPm000000ftBxMAI,003Pm000005m0R5IAI,School157,Course64,2023-12-01,Spring 2024
a0LPm000000ftByMAI,003Pm000005m1q9IAA,School157,Course64,2023-12-01,Spring 2024
a0LPm000000ftBzMAI,003Pm000005m1TZIAY,School157,Course64,2023-12-01,Spring 2024
a0LPm000000ftC0MAI,003Do00000TV9swIAD,School157,Course11,2023-12-01,Spring 2024
a0LPm000000ftC1MAI,003Do00000IkkmnIAB,School157,Course11,2023-12-01,Spring 2024
a0LPm000000ftC2MAI,003Do00000Il1HLIAZ,School157,Course11,2023-12-01,Spring 2024
a0LPm000000ftC3MAI,003Pm000004jqhkIAA,School157,Course11,2023-12-01,Spring 2024
a0LPm000000ftC4MAI,003Pm000004c41tIAA,School157,Course11,2023-12-01,Spring 2024
a0LPm000000ftC5MAI,003Pm000005jdn7IAA,School157,Course11,2023-12-01,Spring 2024
a0LPm000000ftDRMAY,003Pm000005mBG1IAM,School287,Course45,2023-12-01,Spring 2024
a0LPm000000ftYPMAY,003Do00000AFAPZIA5,School374,Course31,2023-12-01,Spring 2024
a0LPm000000fuELMAY,003Pm000004UkuIIAS,School13,Course31,2023-12-01,Spring 2024
a0LPm000000fuEMMAY,003Pm000004UkuJIAS,School13,Course31,2023-12-01,Spring 2024
a0LPm000000fuENMAY,003Pm000004UkuKIAS,School13,Course31,2023-12-01,Spring 2024
a0LPm000000fuEOMAY,003Pm000004UkuLIAS,School13,Course31,2023-12-01,Spring 2024
a0LPm000000fuEPMAY,003Pm000004UkuMIAS,School13,Course31,2023-12-01,Spring 2024
a0LPm000000fuEQMAY,003Do0000041HLmIAM,School13,Course31,2023-12-01,Spring 2024
a0LPm000000fuERMAY,003Pm000004UkuNIAS,School13,Course31,2023-12-01,Spring 2024
a0LPm000000fuESMAY,003Do0000041HLlIAM,School13,Course31,2023-12-01,Spring 2024
a0LPm000000fuETMAY,003Do00000K2lanIAB,School13,Course31,2023-12-01,Spring 2024
a0LPm000000fuEUMAY,003Pm000004UkuOIAS,School13,Course31,2023-12-01,Spring 2024
a0LPm000000fuEVMAY,003Pm000004UkuPIAS,School13,Course31,2023-12-01,Spring 2024
a0LPm000000fuEWMAY,003Pm000004UkuQIAS,School13,Course31,2023-12-01,Spring 2024
a0LPm000000fuEXMAY,003Pm000004UkuRIAS,School13,Course31,2023-12-01,Spring 2024
a0LPm000000fuEYMAY,003Pm000004UkuSIAS,School13,Course31,2023-12-01,Spring 2024
a0LPm000000fuMSMAY,003Pm0000051iDpIAI,School564,Course4,2023-12-01,Spring 2024
a0LPm000000fuMTMAY,003Pm0000051iybIAA,School564,Course4,2023-12-01,Spring 2024
a0LPm000000fuMUMAY,003Pm0000051kifIAA,School564,Course4,2023-12-01,Spring 2024
a0LPm000000fuMVMAY,003Pm0000051kxBIAQ,School564,Course4,2023-12-01,Spring 2024
a0LPm000000fuMWMAY,003Pm0000051hGAIAY,School564,Course4,2023-12-01,Spring 2024
a0LPm000000fuMXMAY,003Do00000PpMlDIAV,School564,Course4,2023-12-01,Spring 2024
a0LPm000000fuMYMAY,003Pm0000051gS9IAI,School564,Course4,2023-12-01,Spring 2024
a0LPm000000fuMZMAY,003Pm0000051ho1IAA,School564,Course4,2023-12-01,Spring 2024
a0LPm000000fuMaMAI,003Pm0000051i5lIAA,School564,Course4,2023-12-01,Spring 2024
a0LPm000000fuMbMAI,003Pm0000051hxhIAA,School564,Course4,2023-12-01,Spring 2024
a0LPm000000fuMcMAI,003Pm0000051iCEIAY,School564,Course4,2023-12-01,Spring 2024
a0LPm000000fuMdMAI,003Pm0000051y5hIAA,School564,Course4,2023-12-01,Spring 2024
a0LPm000000fuMeMAI,003Pm0000052DMVIA2,School564,Course4,2023-12-01,Spring 2024
a0LPm000000fuMfMAI,003Pm0000052EdVIAU,School564,Course4,2023-12-01,Spring 2024
a0LPm000000fuMgMAI,003Pm000005AQ1bIAG,School564,Course4,2023-12-01,Spring 2024
a0LPm000000fuMhMAI,003Do00000PpNdJIAV,School564,Course4,2023-12-01,Spring 2024
a0LPm000000fuMiMAI,003Pm000005XlRtIAK,School564,Course4,2023-12-01,Spring 2024
a0LPm000000fuMjMAI,003Pm000005Y6L4IAK,School564,Course4,2023-12-01,Spring 2024
a0LPm000000fuMkMAI,003Pm000005YmddIAC,School564,Course4,2023-12-01,Spring 2024
a0LPm000000fue9MAA,003Pm000004uE1CIAU,School83,Course31,2023-12-01,Spring 2024
a0LPm000000fvwnMAA,003Pm000004uUabIAE,School83,Course35,2023-12-01,Spring 2024
a0LPm000000fwODMAY,003Do00000LxWsBIAV,School358,Course51,2023-12-01,Spring 2024
a0LPm000000fwOEMAY,003Do00000Nj8H7IAJ,School358,Course51,2023-12-01,Spring 2024
a0LPm000000fwOFMAY,003Pm000004Uw5yIAC,School358,Course51,2023-12-01,Spring 2024
a0LPm000000fwOGMAY,003Do00000LxVqWIAV,School358,Course51,2023-12-01,Spring 2024
a0LPm000000fwOHMAY,003Pm000004Uw5zIAC,School358,Course51,2023-12-01,Spring 2024
a0LPm000000fwOIMAY,003Pm000004Uw60IAC,School358,Course51,2023-12-01,Spring 2024
a0LPm000000fwOJMAY,003Pm000004Uw61IAC,School358,Course51,2023-12-01,Spring 2024
a0LPm000000fwOKMAY,003Do00000StpHIIAZ,School358,Course35,2023-12-01,Spring 2024
a0LPm000000fwWHMAY,003Do00000LxWsBIAV,School358,Course31,2023-12-01,Spring 2024
a0LPm000000fwWIMAY,003Do00000Nj8H7IAJ,School358,Course31,2023-12-01,Spring 2024
a0LPm000000fwWJMAY,003Pm000004Uw5yIAC,School358,Course31,2023-12-01,Spring 2024
a0LPm000000fwWKMAY,003Do00000LxVqWIAV,School358,Course31,2023-12-01,Spring 2024
a0LPm000000fwWLMAY,003Pm000004Uw5zIAC,School358,Course31,2023-12-01,Spring 2024
a0LPm000000fwWMMAY,003Pm000004Uw60IAC,School358,Course31,2023-12-01,Spring 2024
a0LPm000000fwWNMAY,003Pm000004Uw61IAC,School358,Course31,2023-12-01,Spring 2024
a0LPm000000fww5MAA,003Pm000005l0BOIAY,School176,Course51,2023-12-01,Spring 2024
a0LPm000000fww6MAA,003Pm000005lTq6IAE,School176,Course51,2023-12-01,Spring 2024
a0LPm000000fxFRMAY,003Pm000005jlEPIAY,School374,Course31,2023-12-01,Spring 2024
a0LPm000000fy53MAA,003Pm000004i1qvIAA,School194,Course25,2023-12-01,Spring 2024
a0LPm000000fy54MAA,003Do00000Idq9UIAR,School194,Course25,2023-12-01,Spring 2024
a0LPm000000fy55MAA,003Pm000004kLrzIAE,School194,Course25,2023-12-01,Spring 2024
a0LPm000000fy56MAA,003Pm000004vSjeIAE,School194,Course25,2023-12-01,Spring 2024
a0LPm000000fy57MAA,003Pm000005HxlZIAS,School194,Course25,2023-12-01,Spring 2024
a0LPm000000fy58MAA,003Pm000005YDWDIA4,School194,Course25,2023-12-01,Spring 2024
a0LPm000000fy59MAA,003Pm000004rywdIAA,School194,Course25,2023-12-01,Spring 2024
a0LPm000000fzabMAA,003Pm000005c35FIAQ,School321,Course31,2023-12-01,Spring 2024
a0LPm000000gBezMAE,003Pm000005mczVIAQ,School36,Course32,2023-12-02,Spring 2024
a0LPm000000gF97MAE,003Pm000005mBr7IAE,School154,Course82,2023-12-02,Spring 2024
a0LPm000000gF98MAE,003Do00000E557gIAB,School154,Course13,2023-12-02,Spring 2024
a0LPm000000gFFZMA2,003Pm000004UkwGIAS,School154,Course31,2023-12-02,Spring 2024
a0LPm000000ggnhMAA,003Pm0000051eADIAY,School247,Course23,2023-12-02,Spring 2024
a0LPm000000ggniMAA,003Pm0000051aubIAA,School247,Course23,2023-12-02,Spring 2024
a0LPm000000ggnjMAA,003Pm0000051lV3IAI,School247,Course23,2023-12-02,Spring 2024
a0LPm000000ix61MAA,003Pm000005bIMTIA2,School28,Course9,2023-12-04,Spring 2024
a0LPm000000ix62MAA,003Do00000K0A3bIAF,School28,Course9,2023-12-04,Spring 2024
a0LPm000000ix63MAA,003Do00000K0A9tIAF,School28,Course9,2023-12-04,Spring 2024
a0LPm000000ix64MAA,003Do00000K09v8IAB,School28,Course9,2023-12-04,Spring 2024
a0LPm000000ix65MAA,003Do00000K0A7nIAF,School28,Course9,2023-12-04,Spring 2024
a0LPm000000ix66MAA,003Pm000005cgD5IAI,School28,Course9,2023-12-04,Spring 2024
a0LPm000000ix67MAA,003Do0000041IFnIAM,School28,Course9,2023-12-04,Spring 2024
a0LPm000000ix68MAA,003Do00000K0ArDIAV,School28,Course9,2023-12-04,Spring 2024
a0LPm000000ix69MAA,003Pm000005lEmEIAU,School28,Course9,2023-12-04,Spring 2024
a0LPm000000ix7dMAA,003Pm000005ferRIAQ,School28,Course31,2023-12-04,Spring 2024
a0LPm000000ix7eMAA,003Pm000005iAtfIAE,School28,Course31,2023-12-04,Spring 2024
a0LPm000000j5A1MAI,003Pm000005UzMXIA0,School268,Course47,2023-12-04,Spring 2024
a0LPm000000j5A2MAI,003Pm000005mAevIAE,School268,Course47,2023-12-04,Spring 2024
a0LPm000000jEWfMAM,003Pm000004UrAfIAK,School644,Course31,2023-12-04,Spring 2024
a0LPm000000jEWgMAM,003Pm000004UrAgIAK,School644,Course31,2023-12-04,Spring 2024
a0LPm000000jEWhMAM,003Pm000004UrAhIAK,School644,Course31,2023-12-04,Spring 2024
a0LPm000000jEWiMAM,003Pm000004UrAiIAK,School644,Course31,2023-12-04,Spring 2024
a0LPm000000jEWjMAM,003Pm000004UtnBIAS,School644,Course31,2023-12-04,Spring 2024
a0LPm000000jEWkMAM,003Pm000004UtnCIAS,School644,Course31,2023-12-04,Spring 2024
a0LPm000000jEWlMAM,003Pm000004UtnDIAS,School644,Course31,2023-12-04,Spring 2024
a0LPm000000jEWmMAM,003Pm000004UtnEIAS,School644,Course31,2023-12-04,Spring 2024
a0LPm000000jEWnMAM,003Pm000004UtnGIAS,School644,Course31,2023-12-04,Spring 2024
a0LPm000000jFanMAE,003Pm000004UnBTIA0,School250,Course31,2023-12-04,Spring 2024
a0LPm000000jFaoMAE,003Pm000004UnBUIA0,School250,Course31,2023-12-04,Spring 2024
a0LPm000000jFapMAE,003Pm000004UnBXIA0,School250,Course31,2023-12-04,Spring 2024
a0LPm000000jFaqMAE,003Pm000004UnBZIA0,School250,Course31,2023-12-04,Spring 2024
a0LPm000000jJ9lMAE,003Do00000IlHMAIA3,School14,Course62,2023-12-04,Spring 2024
a0LPm000000jJ9mMAE,003Pm000004uG6DIAU,School14,Course62,2023-12-04,Spring 2024
a0LPm000000jJ9nMAE,003Pm000004zHo2IAE,School14,Course51,2023-12-04,Spring 2024
a0LPm000000jJ9oMAE,003Pm00000518GnIAI,School14,Course51,2023-12-04,Spring 2024
a0LPm000000jJ9pMAE,003Pm00000513sMIAQ,School14,Course51,2023-12-04,Spring 2024
a0LPm000000jJ9qMAE,003Pm00000515viIAA,School14,Course51,2023-12-04,Spring 2024
a0LPm000000jJ9rMAE,003Pm000005AJ9lIAG,School14,Course51,2023-12-04,Spring 2024
a0LPm000000jJ9sMAE,003Pm0000054slJIAQ,School14,Course51,2023-12-04,Spring 2024
a0LPm000000jJ9tMAE,003Do00000IlwOGIAZ,School14,Course51,2023-12-04,Spring 2024
a0LPm000000jPv7MAE,003Pm000004RWG1IAO,School538,Course41,2023-12-04,Spring 2024
a0LPm000000jPv8MAE,003Pm000005mH3hIAE,School538,Course41,2023-12-04,Spring 2024
a0LPm000000jPv9MAE,003Do00000TTYklIAH,School538,Course35,2023-12-04,Spring 2024
a0LPm000000jPvAMAU,003Do00000TV7dKIAT,School538,Course35,2023-12-04,Spring 2024
a0LPm000000jPvBMAU,003Do0000041HeQIAU,School538,Course35,2023-12-04,Spring 2024
a0LPm000000jPvCMAU,003Pm000004dmbxIAA,School538,Course35,2023-12-04,Spring 2024
a0LPm000000jPvDMAU,003Pm000004djWjIAI,School538,Course35,2023-12-04,Spring 2024
a0LPm000000jPvEMAU,003Pm000004fQXJIA2,School538,Course35,2023-12-04,Spring 2024
a0LPm000000jPvFMAU,003Pm000004l7QLIAY,School538,Course35,2023-12-04,Spring 2024
a0LPm000000jPvGMAU,003Pm0000054ru6IAA,School538,Course35,2023-12-04,Spring 2024
a0LPm000000jPvHMAU,003Do00000Iaaq5IAB,School538,Course35,2023-12-04,Spring 2024
a0LPm000000jPvIMAU,003Pm000004Uqi4IAC,School538,Course31,2023-12-04,Spring 2024
a0LPm000000jPvJMAU,003Do0000041HeiIAE,School538,Course31,2023-12-04,Spring 2024
a0LPm000000jPvKMAU,003Pm000004Uqi5IAC,School538,Course31,2023-12-04,Spring 2024
a0LPm000000jPvLMAU,003Pm000004Uqi7IAC,School538,Course31,2023-12-04,Spring 2024
a0LPm000000jPvMMAU,003Pm000004Uqi8IAC,School538,Course31,2023-12-04,Spring 2024
a0LPm000000jPvNMAU,003Do0000041Hf1IAE,School538,Course31,2023-12-04,Spring 2024
a0LPm000000jPvOMAU,003Do00000TTYjOIAX,School538,Course31,2023-12-04,Spring 2024
a0LPm000000jPvPMAU,003Pm000004UqiBIAS,School538,Course31,2023-12-04,Spring 2024
a0LPm000000jPvQMAU,003Pm000004UqiDIAS,School538,Course31,2023-12-04,Spring 2024
a0LPm000000jPvRMAU,003Pm000004RWG1IAO,School538,Course31,2023-12-04,Spring 2024
a0LPm000000jPvSMAU,003Pm000004kVrJIAU,School538,Course31,2023-12-04,Spring 2024
a0LPm000000jPvTMAU,003Pm000004n1qJIAQ,School538,Course31,2023-12-04,Spring 2024
a0LPm000000jPvUMAU,003Pm000004ol4fIAA,School538,Course31,2023-12-04,Spring 2024
a0LPm000000jPvVMAU,003Pm000004XcVdIAK,School538,Course31,2023-12-04,Spring 2024
a0LPm000000jPvWMAU,003Do00000GvuMPIAZ,School538,Course31,2023-12-04,Spring 2024
a0LPm000000jPvXMAU,003Pm0000051pqPIAQ,School538,Course31,2023-12-04,Spring 2024
a0LPm000000jQMXMA2,003Do00000StJrrIAF,School352,Course41,2023-12-04,Spring 2024
a0LPm000000jQMYMA2,003Do00000E54czIAB,School352,Course41,2023-12-04,Spring 2024
a0LPm000000jQMZMA2,003Do00000E4vVuIAJ,School352,Course41,2023-12-04,Spring 2024
a0LPm000000jQMaMAM,003Do0000041HWxIAM,School352,Course41,2023-12-04,Spring 2024
a0LPm000000jQMbMAM,003Do0000041HWwIAM,School352,Course41,2023-12-04,Spring 2024
a0LPm000000jQMcMAM,003Do00000StJvZIAV,School352,Course41,2023-12-04,Spring 2024
a0LPm000000jQMdMAM,003Do00000StJsuIAF,School352,Course41,2023-12-04,Spring 2024
a0LPm000000jQMeMAM,003Do00000E4vxHIAR,School352,Course41,2023-12-04,Spring 2024
a0LPm000000jQMfMAM,003Do00000StJanIAF,School352,Course41,2023-12-04,Spring 2024
a0LPm000000jQMgMAM,003Do00000StJtiIAF,School352,Course41,2023-12-04,Spring 2024
a0LPm000000jQMhMAM,003Do00000StJtJIAV,School352,Course41,2023-12-04,Spring 2024
a0LPm000000jQMiMAM,003Do00000StJu2IAF,School352,Course41,2023-12-04,Spring 2024
a0LPm000000jQMjMAM,003Do00000E4yKeIAJ,School352,Course41,2023-12-04,Spring 2024
a0LPm000000jQMkMAM,003Do00000StJgQIAV,School352,Course41,2023-12-04,Spring 2024
a0LPm000000jQMlMAM,003Do00000E4vYFIAZ,School352,Course41,2023-12-04,Spring 2024
a0LPm000000jQMmMAM,003Do0000041HWzIAM,School352,Course41,2023-12-04,Spring 2024
a0LPm000000jQMnMAM,003Do00000E4vtoIAB,School352,Course41,2023-12-04,Spring 2024
a0LPm000000jQMoMAM,003Do00000StJskIAF,School352,Course41,2023-12-04,Spring 2024
a0LPm000000jQMpMAM,003Do00000StJuHIAV,School352,Course41,2023-12-04,Spring 2024
a0LPm000000jQMqMAM,003Do00000StJurIAF,School352,Course41,2023-12-04,Spring 2024
a0LPm000000jQMrMAM,003Do00000E4x7eIAB,School352,Course41,2023-12-04,Spring 2024
a0LPm000000jQMsMAM,003Do00000E4vEOIAZ,School352,Course41,2023-12-04,Spring 2024
a0LPm000000jQMtMAM,003Do00000E4vWiIAJ,School352,Course41,2023-12-04,Spring 2024
a0LPm000000jQeHMAU,003Pm000004TqH3IAK,School460,Course23,2023-12-04,Spring 2024
a0LPm000000jQeIMAU,003Do00000K1P68IAF,School460,Course23,2023-12-04,Spring 2024
a0LPm000000jQeJMAU,003Pm000004TpxhIAC,School460,Course23,2023-12-04,Spring 2024
a0LPm000000jQeKMAU,003Pm000004Tq8zIAC,School460,Course23,2023-12-04,Spring 2024
a0LPm000000jQeLMAU,003Pm000004Uza1IAC,School460,Course23,2023-12-04,Spring 2024
a0LPm000000jQeMMAU,003Do00000E5p41IAB,School460,Course23,2023-12-04,Spring 2024
a0LPm000000jQeNMAU,003Pm000004TpG9IAK,School460,Course23,2023-12-04,Spring 2024
a0LPm000000jQeOMAU,003Pm000004VSvUIAW,School460,Course23,2023-12-04,Spring 2024
a0LPm000000jQePMAU,003Pm000004XXKhIAO,School460,Course23,2023-12-04,Spring 2024
a0LPm000000jQeQMAU,003Pm000004Y5uEIAS,School460,Course23,2023-12-04,Spring 2024
a0LPm000000jQeRMAU,003Pm000004YewnIAC,School460,Course23,2023-12-04,Spring 2024
a0LPm000000jQeSMAU,003Pm000004TqXBIA0,School460,Course23,2023-12-04,Spring 2024
a0LPm000000jQeTMAU,003Pm000004YaDGIA0,School460,Course23,2023-12-04,Spring 2024
a0LPm000000jQxdMAE,003Pm000004UvI0IAK,School480,Course31,2023-12-04,Spring 2024
a0LPm000000jQxeMAE,003Pm000004UvI1IAK,School480,Course31,2023-12-04,Spring 2024
a0LPm000000jQxfMAE,003Pm000004UvI2IAK,School480,Course31,2023-12-04,Spring 2024
a0LPm000000jQxgMAE,003Pm000004UqIGIA0,School480,Course31,2023-12-04,Spring 2024
a0LPm000000jQxhMAE,003Pm000004UqIHIA0,School480,Course31,2023-12-04,Spring 2024
